Effort Type,Year,Month,Date Deployed,Location,Site Code,Trap Type,Trap Number,Bait Type,Latitude,Longitude,Date Retrieved,Count of EGC,Male,Female,Gravid,Comments
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,23,HERRING,48.34528,-124.66527,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,24,HERRING,48.34483,-124.67233,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,25,HERRING,48.34528,-124.66533,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,26,HERRING,48.34371,-124.66894,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,27,HERRING,48.34497,-124.66513,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,28,HERRING,48.3436,-124.66891,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,31,HERRING,48.34537,-124.66351,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,32,HERRING,48.3448,-124.6713,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,34,HERRING,48.34445,-124.67356,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,38,HERRING,48.34524,-124.66346,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,40,HERRING,48.34352,-124.66624,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,41,HERRING,48.34411,-124.66476,5/30/2019,1,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,42,HERRING,48.34352,-124.66576,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,45,HERRING,48.34702,-124.66225,5/30/2019,3,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,46,HERRING,48.34696,-124.66246,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,47,HERRING,48.34673,-124.6627,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,50,HERRING,48.34439,-124.66446,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,53,HERRING,48.34427,-124.67339,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,55,HERRING,48.34428,-124.67432,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,56,HERRING,48.34475,-124.67055,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,58,HERRING,48.34361,-124.66581,5/30/2019,1,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,MINNOW,60,HERRING,48.34439,-124.67296,5/30/2019,0,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,RUSSELL,124,HERRING,48.34498,-124.67155,5/30/2019,1,,,0,
ON EFFORT,2019,May,5/29/2019,Wa'atch River,WAA,SHRIMP,125,HERRING,48.34418,-124.6749,5/30/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,62,HERRING,48.32013,-124.65774,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,71,HERRING,48.32027,-124.65775,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,72,HERRING,48.32043,-124.65735,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,73,HERRING,48.3204,-124.65821,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,75,HERRING,48.32058,-124.65708,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,76,HERRING,48.32082,-124.65617,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,77,HERRING,48.32093,-124.65644,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,78,HERRING,48.32098,-124.65576,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,79,HERRING,48.32045,-124.65675,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,92,HERRING,48.32031,-124.65807,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,94,HERRING,48.31986,-124.65857,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,114,HERRING,48.32038,-124.65874,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,115,HERRING,48.32013,-124.6586,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,144,HERRING,48.32043,-124.6576,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,FUKUI,145,HERRING,48.32034,-124.65755,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,20,HERRING,48.32085,-124.65582,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,21,HERRING,48.32044,-124.65683,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,22,HERRING,48.32072,-124.65703,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,29,HERRING,48.32072,-124.65623,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,30,HERRING,48.32021,-124.65865,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,33,HERRING,48.32098,-124.65576,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,36,HERRING,48.31991,-124.65821,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,37,HERRING,48.32038,-124.65816,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,39,HERRING,48.32022,-124.65768,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,43,HERRING,48.32016,-124.65802,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,48,HERRING,48.32047,-124.6582,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,49,HERRING,48.32127,-124.65557,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,51,HERRING,48.32043,-124.65727,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,52,HERRING,48.32047,-124.6576,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,54,HERRING,48.32047,-124.65745,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,57,HERRING,48.32063,-124.65701,5/31/2019,2,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,MINNOW,59,HERRING,48.32024,-124.65734,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,RUSSELL,121,HERRING,48.32083,-124.65644,5/31/2019,2,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,RUSSELL,122,HERRING,48.32082,-124.65838,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,RUSSELL,123,HERRING,48.32036,-124.65941,5/31/2019,0,,,0,Fixed Lat coordinate
ON EFFORT,2019,May,5/30/2019,Tsoo-Yess River,TSOO,SHRIMP,126,HERRING,48.32042,-124.65916,5/31/2019,10,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,64,HERRING,48.34356,-124.66613,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,65,HERRING,48.34488,-124.67153,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,66,HERRING,48.34683,-124.6627,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,68,HERRING,48.34696,-124.6624,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,70,HERRING,48.34528,-124.66523,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,74,HERRING,48.34504,-124.66508,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,81,HERRING,48.34348,-124.66578,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,82,HERRING,48.34432,-124.67352,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,85,HERRING,48.3443,-124.67395,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,86,HERRING,48.34435,-124.67316,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,87,HERRING,48.34444,-124.67359,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,88,HERRING,48.34422,-124.67456,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,89,HERRING,48.34491,-124.66521,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,103,HERRING,48.34355,-124.66891,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,106,HERRING,48.34707,-124.66217,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,107,HERRING,48.34358,-124.66577,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,108,HERRING,48.34371,-124.6689,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,109,HERRING,48.34417,-124.66466,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,110,HERRING,48.34456,-124.66433,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,111,HERRING,48.34529,-124.66357,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,112,HERRING,48.34528,-124.66335,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,113,HERRING,48.34492,-124.67212,5/31/2019,2,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,FUKUI,147,HERRING,48.34475,-124.67079,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,23,HERRING,48.34528,-124.66527,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,24,HERRING,48.34483,-124.67233,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,25,HERRING,48.34528,-124.66533,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,26,HERRING,48.34371,-124.66894,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,27,HERRING,48.34497,-124.66513,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,28,HERRING,48.3436,-124.66891,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,31,HERRING,48.34537,-124.66351,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,32,HERRING,48.3448,-124.6713,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,34,HERRING,48.34445,-124.67356,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,38,HERRING,48.34524,-124.66346,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,40,HERRING,48.34352,-124.66624,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,41,HERRING,48.34411,-124.66476,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,42,HERRING,48.34352,-124.66576,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,45,HERRING,48.34702,-124.66225,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,46,HERRING,48.34696,-124.66246,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,47,HERRING,48.34673,-124.6627,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,50,HERRING,48.34439,-124.66446,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,53,HERRING,48.34427,-124.67339,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,55,HERRING,48.34428,-124.67432,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,56,HERRING,48.34475,-124.67055,5/31/2019,1,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,58,HERRING,48.34361,-124.66581,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,MINNOW,60,HERRING,48.34439,-124.67296,5/31/2019,0,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,RUSSELL,124,HERRING,48.34498,-124.67155,5/31/2019,5,,,0,
ON EFFORT,2019,May,5/30/2019,Wa'atch River,WAA,SHRIMP,125,HERRING,48.34418,-124.6749,5/31/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,64,HERRING,48.32044,-124.65736,6/12/2019,3,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,68,HERRING,48.32064,-124.65788,6/12/2019,2,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,68,HERRING,48.32023,-124.65737,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,71,HERRING,48.32041,-124.65679,6/12/2019,4,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,74,HERRING,48.32025,-124.65775,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,75,HERRING,48.32049,-124.65782,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,75,HERRING,48.32087,-124.65625,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,79,HERRING,48.32047,-124.65823,6/12/2019,5,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,81,HERRING,48.32073,-124.65709,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,93,HERRING,48.32024,-124.65868,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,103,HERRING,48.32091,-124.65582,6/12/2019,3,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,106,HERRING,48.3204,-124.65812,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,107,HERRING,48.32008,-124.65775,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,108,HERRING,48.32072,-124.65623,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,109,HERRING,48.32077,-124.65587,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,110,HERRING,48.32059,-124.65701,6/12/2019,4,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,FUKUI,115,HERRING,48.32043,-124.65882,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,20,HERRING,48.32046,-124.65746,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,21,HERRING,48.32032,-124.65807,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,27,HERRING,48.32041,-124.65825,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,30,HERRING,48.31998,-124.65849,6/12/2019,3,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,33,HERRING,48.32063,-124.65697,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,36,HERRING,48.32037,-124.65878,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,38,HERRING,48.32024,-124.65789,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,39,HERRING,48.3209,-124.65582,6/12/2019,2,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,42,HERRING,48.32045,-124.65758,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,44,HERRING,48.31986,-124.65851,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,49,HERRING,48.32026,-124.65772,6/12/2019,2,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,51,HERRING,48.32035,-124.65751,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,52,HERRING,48.32016,-124.65766,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,54,HERRING,48.32043,-124.65673,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,57,HERRING,48.32056,-124.65789,6/12/2019,4,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,57,HERRING,48.32049,-124.65762,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,MINNOW,59,HERRING,48.32064,-124.6563,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,RUSSELL,121,HERRING,48.32077,-124.65847,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,RUSSELL,122,HERRING,48.32084,-124.65645,6/12/2019,4,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,RUSSELL,123,HERRING,48.32026,-124.65946,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Tsoo-Yess River,TSOO,SHRIMP,126,HERRING,48.32049,-124.65919,6/12/2019,6,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,65,HERRING,48.34492,-124.67196,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,70,HERRING,48.34529,-124.66524,6/12/2019,2,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,89,HERRING,48.34483,-124.67126,6/12/2019,3,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,95,HERRING,48.34435,-124.67365,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,96,HERRING,48.34441,-124.67316,6/12/2019,7,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,97,HERRING,48.34427,-124.67467,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,98,HERRING,48.34444,-124.67361,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,99,HERRING,48.34436,-124.67398,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,100,HERRING,48.34499,-124.66521,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,101,HERRING,48.34517,-124.66486,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,102,HERRING,48.34523,-124.67131,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,105,HERRING,48.34489,-124.67149,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,113,HERRING,48.3445,-124.67313,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,FUKUI,113,HERRING,48.34422,-124.67324,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,22,HERRING,48.34433,-124.67355,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,23,HERRING,48.34431,-124.67433,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,32,HERRING,48.34433,-124.67384,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,34,HERRING,48.34525,-124.67115,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,35,HERRING,48.34446,-124.67355,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,37,HERRING,48.34526,-124.6648,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,41,HERRING,48.34481,-124.67115,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,45,HERRING,48.34505,-124.66512,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,48,HERRING,48.34494,-124.67188,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,53,HERRING,48.34443,-124.67298,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,58,HERRING,48.34486,-124.67134,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,MINNOW,60,HERRING,48.34529,-124.66533,6/12/2019,1,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,RUSSELL,124,HERRING,48.345,-124.67156,6/12/2019,2,,,0,
ON EFFORT,2019,June,6/11/2019,Wa'atch River,WAA,SHRIMP,125,HERRING,48.34423,-124.6749,6/12/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,64,HERRING,48.32044,-124.65736,6/13/2019,1,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,68,HERRING,48.32064,-124.65788,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,68,HERRING,48.32023,-124.65737,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,71,HERRING,48.32041,-124.65679,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,74,HERRING,48.32025,-124.65775,6/13/2019,2,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,75,HERRING,48.32049,-124.65782,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,75,HERRING,48.32087,-124.65625,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,79,HERRING,48.32047,-124.65823,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,81,HERRING,48.32073,-124.65709,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,93,HERRING,48.32024,-124.65868,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,103,HERRING,48.32091,-124.65582,6/13/2019,1,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,106,HERRING,48.3204,-124.65812,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,107,HERRING,48.32008,-124.65775,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,108,HERRING,48.32072,-124.65623,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,109,HERRING,48.32077,-124.65587,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,110,HERRING,48.32059,-124.65701,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,FUKUI,115,HERRING,48.32043,-124.65882,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,MINNOW,20,HERRING,48.32046,-124.65746,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,MINNOW,21,HERRING,48.32032,-124.65807,6/13/2019,0,,,0,
ON EFFORT,2019,June,6/12/2019,Tsoo-Yess River,TSOO,MINNOW,27,HERRING,48.32041,-124.65825,6/13/2019,0,,,0,
