Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Fukui,640,-,Mackerel,47.76128,-122.85269,9/11/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPID-3,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Fukui,1142,-,Mackerel,47.76185,-122.85298,9/11/2018,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPID-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Fukui,1143,-,Mackerel,47.76150,-122.85217,9/11/2018,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,584,-,Mackerel,47.76119,-122.85264,9/11/2018,0,0,0,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,632,-,Mackerel,47.76141,-122.85227,9/11/2018,0,0,0,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,658,-,Mackerel,47.76188,-122.85318,9/11/2018,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,661,-,Mackerel,47.76167,-122.85318,9/11/2018,0,0,0,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,665,-,Mackerel,47.76133,-122.85255,9/11/2018,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERM-3,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:40,14:20,8:30,9:15,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Dabob Bay,175,Point Whitney,Northern area,Jefferson,12,Minnow,676,-,Mackerel,47.76147,-122.85300,9/11/2018,0,0,0,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Fukui,613,-,Mackerel,47.73342,-122.88046,9/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Fukui,1141,-,Mackerel,47.73337,-122.88094,9/11/2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Fukui,1144,-,Mackerel,47.73332,-122.88068,9/11/2018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Minnow,668,-,Mackerel,47.73350,-122.88045,9/11/2018,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HERM-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Minnow,671,-,Mackerel,47.73332,-122.88081,9/11/2018,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHRIMP-1,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,13:00,13:15,9:30,9:50,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,168,Right Smart Cove,Southern end ,Jefferson,6,Minnow,699,-,Mackerel,47.73333,-122.88054,9/11/2018,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SHRIMP-3,0,-,WDFW,,,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Fukui,573,-,Mackerel,47.69067,-122.89183,9/11/2018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Fukui,618,-,Mackerel,47.69072,-122.89218,9/11/2018,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Fukui,646,-,Mackerel,47.69028,-122.89098,9/11/2018,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Minnow,641,-,Mackerel,47.69021,-122.89080,9/11/2018,0,0,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Minnow,683,-,Mackerel,47.69066,-122.89207,9/11/2018,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/10/2018,9/11/2018,10:50,11:15,10:00,10:20,Partly Cloudy,"WDFW: Chelsey Buffington, Matt Davidson, Leah Snyder",Hood Canal,Hood Canal,149,Dosewallips,Channel at Syloplash Point,Jefferson,18,Minnow,690,-,Mackerel,47.69033,-122.89106,9/11/2018,0,0,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Syloplash to ""Dosewallips"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,"Along western side of central spit, Wolfe Property",Jefferson,12,Fukui,609,-,Mackerel,47.88611,-122.62994,9/12/2018,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,Along western side of central spit,Jefferson,12,Fukui,633,-,Mackerel,47.88660,-122.62970,9/12/2018,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,Along western side of central spit,Jefferson,12,Fukui,645,-,Mackerel,47.88631,-122.62988,9/12/2018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,Along western side of central spit,Jefferson,12,Minnow,673,-,Mackerel,47.88602,-122.63003,9/12/2018,0,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,Along western side of central spit,Jefferson,12,Minnow,688,-,Mackerel,47.88644,-122.62977,9/12/2018,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:30,15:00,12:00,12:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Bywater Bay,N/A,Shine Tidelands,Along western side of central spit,Jefferson,12,Minnow,691,-,Mackerel,47.88623,-122.62994,9/12/2018,0,0,0,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from Bywater Bay SW to ""Shine Tidelands"" - CB 2/10/22",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Fukui,570,-,Mackerel,47.99221,-122.88824,9/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Fukui,605,-,Mackerel,47.99239,-122.88831,9/12/2018,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Fukui,619,-,Mackerel,47.99212,-122.88850,9/12/2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Minnow,567,-,Mackerel,47.99229,-122.88824,9/12/2018,0,0,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Minnow,642,-,Mackerel,47.99218,-122.88840,9/12/2018,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,12:45,13:00,9:30,9:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,195,Discovery Bay - South,Marsh area to the west of Salmon Creek,Jefferson,18,Minnow,681,-,Mackerel,47.99220,-122.88811,9/12/2018,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from ""Disco Marsh"" to Discovery Bay - South - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Fukui,601,-,Mackerel,47.99385,-122.87665,9/12/2018,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Fukui,622,-,Mackerel,47.99396,-122.87655,9/12/2018,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Fukui,625,-,Mackerel,47.99380,-122.87668,9/12/2018,0,0,0,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Minnow,564,-,Mackerel,47.99381,-122.87685,9/12/2018,0,0,0,112,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Minnow,566,-,Mackerel,47.99393,-122.87663,9/12/2018,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:30,13:45,10:30,10:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Northeast high marsh/spit,Jefferson,18,Minnow,667,-,Mackerel,47.99382,-122.87655,9/12/2018,0,0,0,121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NE Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Fukui,571,-,Mackerel,47.99628,-122.88457,9/12/2018,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Fukui,574,-,Mackerel,47.99619,-122.88474,9/12/2018,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Fukui,627,-,Mackerel,47.99601,-122.88495,9/12/2018,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Minnow,581,-,Mackerel,47.99609,-122.88485,9/12/2018,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Minnow,664,-,Mackerel,47.99636,-122.88445,9/12/2018,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,13:00,13:30,10:00,10:30,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Strait of Juan de Fuca,Discovery Bay,N/A,Discovery Bay - South,Lagoon to the northwest of the southern marsh,Jefferson,18,Minnow,680,-,Mackerel,47.99623,-122.88468,9/12/2018,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,"Changed name from NW Discovery Bay to ""Discovery Bay - South"" - CB 2/10/22; Changed management area from ""Eastern Strait of Juan de Fuca"" to ""Strait of Juan de Fuca"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022",,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:00,14:30,11:15,11:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Squamish Harbor,N/A,Shine Creek Estuary,Eastern channel,Jefferson,6,Fukui,614,-,Mackerel,47.86950,-122.69278,9/12/2018,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
Early Detection,9/11/2018,9/12/2018,14:00,14:30,11:15,11:45,Cloudy,"WDFW: Chelsey Buffington, Leah Snyder; Jamestown S'Klallam: Neil Harrington",Hood Canal,Squamish Harbor,N/A,Shine Creek Estuary,Eastern channel,Jefferson,6,Fukui,621,-,Mackerel,47.86929,-122.69286,9/12/2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,WDFW,,,,,,,,,
