objectid,GlobalID,Trap Number,Total Male,Total Female,Total Catch,Site Name,Effort Type,Total Gravid,Trap Type,Set Date and Time,Date and time of Trap being removed.,Acquisition Date,Management Area,Version Used,x,y
11898,a4b8ee18-99d1-4176-970e-13ae4175d8a6,151-P,0,0,0,Taylor Shellfish,Assessment,,Minnow,7/20/2020 10:00,7/22/2020 10:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.442302,48.61404
16618,01b19659-9383-4990-a4f5-e59b682b7320,153-Y,0,0,0,Hungry Harbor,Early Detection,,Fukui,6/9/2021 7:45,6/10/2021 6:45,02/28/2023 05:30:15.240,Columbia River,DFW,-123.852366,46.25795
16581,4096ca5b-dce6-4ffd-83ed-3f03ee759697,615-P,0,0,0,401 - L&C Tree Farms,Early Detection,,Fukui,6/8/2021 13:00,6/9/2021 7:15,02/28/2023 05:30:15.240,Columbia River,DFW,-123.84303,46.26187
28569,222c171f-e10a-4ed2-9586-2f4a1f6709cf,2330,0,0,0,McKinley Lagoon,Rapid Response,0,Fukui,9/11/2023 14:50,9/13/2023 14:36,09/11/2023 17:15:46.083,Eastern Strait and Admiralty Inlet,DFW,-123.4665789,48.13245404
28618,a62b6b8b-20d1-44d8-bc70-8705a6036988,2782,0,0,0,McKinley Lagoon,Rapid Response,0,Shrimp,9/11/2023 18:45,9/13/2023 16:29,09/11/2023 18:45:42.138,Eastern Strait and Admiralty Inlet,DFW,-123.4671515,48.13287548
27942,4119f29f-f12d-447a-89a4-102efe3047e8,1521,0,0,0,Nick's Lagoon,Assessment,0,Minnow,8/29/2023 16:21,8/31/2023 18:45,08/29/2023 16:29:17.308,Hood Canal,DFW,-122.8389456,47.63840008
25913,30dc8b2b-69ab-4e55-b219-583df3e15aa8,2611,0,0,0,Boat Haven Marina,Early Detection,0,Shrimp,6/27/2023 18:51,6/30/2023 20:46,06/27/2023 19:51:36.209,Eastern Strait and Admiralty Inlet,DFW,-122.7739298,48.10693389
36647,5166e92d-973a-48f4-8d32-fc453d1ceda0,2746,0,0,0,Port Madison Yacht Club,Early Detection,0,Shrimp,9/25/2024 19:20,9/27/2024 18:26,09/25/2024 19:20:45.295,,WDFW,-122.53554,47.69622338
35565,832af7d7-9164-4653-bcaf-47b5d565b4ae,2090,0,0,0,Port Gamble,Early Detection,0,Fukui,8/27/2024 15:42,8/29/2024 16:11,08/27/2024 15:42:46.295,,WDFW,-122.5782955,47.81560798
24241,d1b312ce-0ae1-446e-b2d8-69ad5965c5ac,2572,1,1,2,Ocean Shores Airport,Assessment,0,Fukui,5/23/2023 16:35,5/25/2023 18:19,05/23/2023 16:35:33.092,Grays Harbor,DFW,-124.1427222,47.00507697
25323,19e4d01e-980c-40fe-b8ea-3efe9d490d0b,989,4,2,6,Ocean Shores Airport,Assessment,0,Fukui,6/20/2023 16:38,6/22/2023 17:49,06/20/2023 16:38:16.811,Grays Harbor,DFW,-124.1438048,47.00667047
20909,ce11df43-0e5a-4d85-893d-3fd420b5b1de,1453,4,0,4,Ocean Shores Airport,Assessment,,Fukui,10/10/2022 9:05,10/12/2022 8:19,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.1412376,47.0006239
17257,6c0bc566-9299-4231-8e6a-3174e3372f31,655-P,12,1,13,Ocean Shores Airport,Assessment,,Minnow,9/8/2021 7:20,9/10/2021 8:00,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.139151,46.998429
36598,642b28db-c875-4657-8677-f97ad373eac5,2573,0,0,0,Schel Chelb Lagoon,Early Detection,0,Fukui,9/25/2024 16:12,9/26/2024 15:52,09/25/2024 16:12:19.295,,WDFW,-122.5518354,47.60418004
18339,85cb825b-6ab5-4d7f-b68d-ce59c3bf0c83,1445-R,0,0,0,Drayton Harbor Oyster C,Removal,,Fukui,6/29/2021 15:00,6/30/2021 15:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.757942,48.980484
19286,66221602-5a32-4bbf-8821-b5e6309c240e,1195-Y,0,0,0,North,Removal,,Fukui,9/7/2021 10:33,9/9/2021 11:54,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755304,48.988945
19372,934b3df2-47ce-464c-90c2-254e6e41bd89,1156-Y,0,0,0,North,Removal,,Fukui,9/13/2021 5:20,9/17/2021 6:41,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755448,48.989186
11712,089f41fa-bb00-4467-8b65-df92b1e8eefb,699,2,0,2,North,Rapid Response,,Minnow,10/8/2019 7:30,10/10/2019 7:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.75484,48.99201
11257,e2e79ad9-238f-4aa5-9e39-e4cdd79f26c1,626,0,0,0,Fir Island Farms,Early Detection,,Fukui,8/12/2019 8:30,8/14/2019 8:30,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.41276,48.33281
14995,7764bfcd-a4b5-48b7-be64-2f5959273cfd,159-P,0,0,0,Swinomish Slough,Early Detection,,Minnow,4/28/2021 11:05,4/29/2021 11:00,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.496898,48.439561
22581,82680164-8b38-4ab0-8bc4-d1d43bdfeaf5,434,0,0,0,South,Assessment,,Minnow,8/22/2022 9:35,8/25/2022 7:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.57603,48.46508
22618,9355d14b-f984-488b-9e58-41937d25f333,2098,0,0,0,South,Assessment,,Fukui,8/22/2022 7:40,8/25/2022 7:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.57503,48.46766
25372,30332d56-8575-4ce6-9ee8-7a046a1b695b,1348,0,0,0,Dabob Bay NAP,Early Detection,0,Minnow,6/20/2023 16:44,6/22/2023 16:36,06/20/2023 17:11:36.975,Hood Canal,DFW,-122.8131223,47.85903971
26946,7527cda9-ba22-4e83-a31e-2d3c7399430f,1176,0,0,0,Right Smart Cove,Assessment,0,Minnow,7/26/2023 15:43,7/28/2023 14:26,07/26/2023 17:00:44.754,Hood Canal,DFW,-122.8800933,47.73344747
26909,7e58780d-a7c8-4f05-9e1b-b5bf8c7b8c6c,1152,0,0,0,Right Smart Cove ,Assessment,0,Minnow,7/26/2023 16:52,7/28/2023 15:18,07/26/2023 16:54:23.299,Hood Canal,DFW,-122.8813717,47.73355039
23614,97d2ea7a-9801-46f0-9261-861de070a65e,196,0,0,0,Big Beef Harbor,Assessment,0,Fukui,5/9/2023 17:34,5/11/2023 21:05,05/09/2023 18:10:49.327,Hood Canal,DFW,-122.7828757,47.6561983
27991,755d70b3-399c-470f-96e7-89118c591c32,1134,0,0,0,Big Beef Harbor,Assessment,0,Fukui,8/29/2023 17:54,8/31/2023 17:23,08/29/2023 17:58:06.411,Hood Canal,DFW,-122.782459,47.65614221
16040,a57228db-ee9c-4e19-a6c9-a67fe7020d80,602-P,0,0,0,Terrell Creek,Assessment,,Fukui,8/9/2021 11:40,8/11/2021 12:40,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.745327,48.91844
33979,43e6ad13-bc8e-4592-8d9c-42858e1efb18,2970,0,0,0,Duckabush,Assessment,0,Fukui,7/30/2024 16:34,8/1/2024 18:21,07/30/2024 16:34:36.295,Hood Canal,WDFW,-122.9362735,47.64613401
33942,659d2382-5ee5-4f6f-8b9e-49d1a6e7ea8f,2507,0,0,0,Duckabush,Assessment,0,Fukui,7/30/2024 16:46,8/1/2024 18:33,07/30/2024 16:46:13.295,Hood Canal,WDFW,-122.9343088,47.64700725
21991,4633025c-0b1e-40cd-b74b-cfc7c77483fb,1929,0,0,0,Dabob Bay NAP,Early Detection,,Fukui,9/20/2022 9:06,9/22/2022 8:15,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.807759,47.842716
22040,adf5a095-beac-48f7-ba51-44b5e384b0b7,311,0,0,0,Dabob Bay NAP,Early Detection,,Minnow,9/21/2022 12:00,9/22/2022 11:45,02/28/2023 05:30:15.240,Hood Canal,DFW,-122.813178,47.860221
13962,058add23-9ce9-4fa9-a312-c29a1540a458,604-P,0,1,1,Dakota Creek,Control,,Fukui,9/2/2020 12:40,9/3/2020 12:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.737369,48.97381
17700,e51c0edd-571d-4838-956d-e0336d450dd4,20-P,0,0,0,Dakota Creek,Removal,,Fukui,5/10/2021 11:05,5/14/2021 12:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.735215,48.973802
18241,1d8da9c8-10d4-4084-8cf1-4d5cd0d9ed59,1187-Y,1,0,1,Dakota Creek,Removal,,Fukui,6/22/2021 11:15,6/25/2021 13:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734071,48.973679
19323,8206ccf8-7a53-483d-91b9-9333743f03ab,1347-G,0,0,0,Dakota Creek,Removal,,Minnow,9/7/2021 11:45,9/9/2021 13:33,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7338746,48.9736154
13335,48d8e2db-875b-4b5f-bde9-f4a416c1b9d4,1063-B,0,0,0,East,Control,,Minnow,7/20/2020 14:30,7/22/2020 12:05,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733036,48.968177
18290,5243fbe5-6ce3-4f73-93e8-700eb34350c9,1090-Y,0,0,0,Dakota Creek,Removal,,Minnow,6/24/2021 11:30,6/25/2021 11:50,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.702482,48.970761
17712,36a787f6-6393-4f3d-931c-5e545639db6d,574-P,1,0,1,South,Removal,,Fukui,5/12/2021 15:17,5/13/2021 12:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.756347,48.961239
13372,0dc41fef-e3c6-458f-aeb9-2fdb8b51c819,574-P,0,0,0,California Creek,Assessment,,Fukui,7/20/2020 10:42,7/21/2020 10:30,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7338522,48.9625456
17663,2d5e98be-8bf5-45c2-bd38-bea6f19b33ca,178-Y,0,0,0,California Creek,Removal,,Fukui,5/10/2021 12:03,5/12/2021 13:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734294,48.961416
19335,3329e1d6-c502-4b7a-991f-8e68ff245850,176-Y,0,0,0,California Creek,Removal,,Fukui,9/7/2021 12:35,9/9/2021 14:27,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733889,48.961772
13913,8a71744e-2efa-4245-b67b-d0ef7231de93,381-R,0,0,0,California Creek,Control,,Fukui,8/31/2020 11:30,9/2/2020 14:12,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.733864,48.960558
13925,8d4fbb7c-81ad-4d21-b6c5-92885ccf4d35,27-P,0,0,0,California Creek,Control,,Minnow,8/31/2020 11:00,9/2/2020 14:12,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.734574,48.960694
23663,efb13164-8ca8-4af5-9954-9100c9486ced,1211,1,0,1,Johns River,Assessment,0,Minnow,5/9/2023 19:41,5/11/2023 19:11,05/09/2023 19:41:21.401,Grays Harbor,DFW,-123.9874865,46.89769061
18253,78312b68-8718-4577-b37c-bc0df8882f70,1077-Y,0,0,0,West,Removal,,Minnow,6/23/2021 13:00,6/24/2021 11:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.789361,48.976637
13384,8a69b565-23ba-4570-a07e-e99576e2d764,1149-B,0,0,0,California Creek,Assessment,,Minnow,7/20/2020 14:20,7/21/2020 11:35,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.7111541,48.9497912
23700,08a37621-d4e9-4e29-b4bd-767f5e6ef8f3,1774,2,1,3,Johns River,Assessment,0,Shrimp,5/9/2023 20:13,5/11/2023 20:45,05/09/2023 20:15:04.851,Grays Harbor,DFW,-123.9935225,46.90078974
14958,05e40bf9-e13a-422f-8ce9-498051e4bc04,170-Y,0,0,0,Skagit River,Early Detection,,Minnow,4/27/2021 11:45,4/29/2021 13:15,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.391347,48.314907
12302,3dc18d76-d611-4ea3-aa16-6bd00482bf0f,1351-G,0,0,0,West Pass,Early Detection,,Minnow,8/18/2020 12:35,8/19/2020 14:00,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.4341203,48.2605646
25286,56beb1d4-824e-4a2a-90e9-a995ecbd42c7,0196,0,0,0,Johns River,Assessment,0,Fukui,6/20/2023 15:24,6/22/2023 15:24,06/20/2023 15:25:01.728,Grays Harbor,DFW,-123.9942154,46.90501809
26995,f723958b-fca9-49ea-aea2-e105551c5e53,1874,23,4,27,Stackpole,Assessment,0,Shrimp,7/31/2023 15:16,8/3/2023 18:59,07/31/2023 15:37:02.625,Willapa Bay,DFW,-124.0379937,46.59846511
22667,84d20111-d58b-4373-b0e9-840568244531,1552,0,0,0,Leadbetter,Assessment,0,Shrimp,3/6/2023 16:05,3/8/2023 17:01,03/06/2023 16:16:01.938,Willapa Bay,DFW,-124.0416488,46.60794478
19962,cc8bffb1-582c-4eb7-a469-ebbedbb10b68,1878,0,0,0,Leadbetter,Assessment,,Shrimp,7/18/2022 12:15,7/20/2022 10:30,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.042457,46.608299
12290,3974dce7-6f91-48df-9748-a3c90f75cff5,1147-Y,0,0,0,Livingston Bay,Early Detection,,Minnow,8/18/2020 14:45,8/19/2020 12:10,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.445416,48.216095
12253,8697af23-aedf-4358-a7e6-08f967070124,1189-Y,0,0,0,West Pass,Early Detection,,Fukui,8/17/2020 11:22,8/20/2020 10:40,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.4388,48.263107
26319,c9898a29-b75c-43e5-b7af-887ced6182dd,1129,0,0,0,Cultus Bay,Early Detection,0,Fukui,7/17/2023 20:54,7/20/2023 17:10,07/17/2023 21:18:38.968,North Central Puget Sound,DFW,-122.3888488,47.9251711
26368,a217b971-ac99-4839-b852-c75d90d41d4c,1088,0,0,0,Cultus Bay,Early Detection,0,Minnow,7/17/2023 20:35,7/20/2023 17:03,07/17/2023 21:25:35.484,North Central Puget Sound,DFW,-122.3879498,47.92515502
15585,2386ff62-6ae9-4464-8f2c-15e12d543998,390-R,0,0,0,Priest Point,Early Detection,,Minnow,7/20/2021 8:45,7/22/2021 9:20,02/28/2023 05:30:15.240,North Central Puget Sound,DFW,-122.227443,48.035364
34975,c9a766b0-e3e6-4ace-8e7a-00b0e9c12120,0874,0,0,0,Chapman Cove,Early Detection,0,Fukui,8/19/2024 17:41,8/22/2024 21:34,08/19/2024 17:41:03.295,,WDFW,-123.0422789,47.22582854
10667,bf415a77-023f-4a08-8348-568fa48d4984,621,0,0,0,Indian Island Lagoon,Early Detection,,Fukui,10/9/2018 14:00,10/11/2018 14:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.71753,48.0249
10679,cded45f0-9e84-4a1c-a44b-96d6b0b04333,361,0,0,0,Indian Island Lagoon,Early Detection,,Minnow,10/9/2018 14:00,10/11/2018 14:30,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.71687,48.02478
15044,f47a94a1-50a5-49bd-bd39-1b787d36645e,1398-G,0,0,0,Scow Bay,Assessment,,Minnow,5/11/2021 14:00,5/12/2021 11:45,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.700866,48.018758
10716,e268c945-5b78-4ad6-ba7f-08aed451c48f,667,0,0,0,Scow Bay,Rapid Response,,Minnow,10/9/2018 9:45,10/11/2018 12:00,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.70087,48.01952
10630,bc971604-d4af-435f-9620-8d32683b81be,683,0,0,0,Foulweather Bluff,Early Detection,,Minnow,9/24/2018 11:30,9/26/2018 11:45,02/28/2023 05:30:15.240,South Central Puget Sound,DFW,-122.61782,47.93247
15007,5f4bdf8c-b7c9-438c-9692-fbf2723bd6a6,1183-B,0,0,0,Bishops Point,Assessment,,Minnow,5/11/2021 12:30,5/12/2021 10:50,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.714035,48.045694
33893,f7c9cd1b-6503-409a-b84f-2810a65b967b,1460,0,0,0,Mystery Bay,Assessment,0,Fukui,7/30/2024 14:12,8/1/2024 16:04,07/30/2024 14:12:40.295,,WDFW,-122.6998148,48.05842375
31323,90463205-fb6f-47ca-8479-f35975e8c096,715,0,0,0,Walan Point,Assessment,0,Minnow,5/28/2024 20:11,5/30/2024 20:06,05/28/2024 20:11:33.295,,WDFW,-122.7434104,48.07250735
31274,8c395608-067c-454c-8f19-17baa5ea95ac,0944,0,0,0,Walan Point,Assessment,0,Fukui,5/28/2024 21:22,5/30/2024 21:07,05/28/2024 21:22:47.295,,WDFW,-122.7445405,48.07204949
29024,96363e5b-5c3d-409c-8c9a-ee2805c3fcc3,2523,0,0,0,Walan Point,Early Detection,0,Shrimp – other,9/25/2023 16:18,9/26/2023 15:19,09/25/2023 16:39:04.968,Eastern Strait and Admiralty Inlet,DFW,-122.7421696,48.07147617
29614,4a7968d2-3893-4124-9610-136ee25b245d,2305,0,0,0,Long Lagoon,Assessment,0,Fukui,10/23/2023 16:03,10/26/2023 17:34,10/23/2023 16:04:43.357,Eastern Strait and Admiralty Inlet,DFW,-122.8845515,47.99668664
25237,5876b852-8d0a-4db9-90eb-847a6ea992ee,1911,0,0,0,Snow Creek,Assessment,0,Fukui,6/14/2023 18:58,6/16/2023 21:26,06/14/2023 19:51:21.096,Eastern Strait and Admiralty Inlet,DFW,-122.8834811,47.99149025
21585,f5703a48-d378-4f5e-bd6f-f245ca35562d,1602,0,0,0,Snow Creek,Assessment,,Fukui,8/2/2022 13:00,8/3/2022 12:14,02/28/2023 05:30:15.240,Eastern Strait and Admiralty Inlet,DFW,-122.883581,47.991283
29700,148dfbb4-4df5-4875-82ed-91f555f2feac,2296,0,0,0,Snow Creek,Assessment,0,Fukui,10/24/2023 14:38,10/26/2023 14:44,10/24/2023 14:44:23.514,Eastern Strait and Admiralty Inlet,DFW,-122.8835142,47.9914264
24696,0352cf13-9be9-4115-bcb2-6d3a90218079,0323,0,0,0,Snow Creek,Assessment,0,Minnow,5/31/2023 18:32,6/2/2023 19:43,05/31/2023 19:06:33.527,Eastern Strait and Admiralty Inlet,DFW,-122.8844835,47.99238465
16716,fa6063bd-fa3e-4ce4-b7b1-b23378aedb1f,384-R,0,0,0,Wallacut River,Early Detection,,Fukui,6/8/2021 7:50,6/9/2021 9:45,02/28/2023 05:30:15.240,Columbia River,DFW,-124.0123,46.31944
24290,34c196ca-9f62-4908-8be0-f4d61bab390f,1930,0,0,0,Salmon Creek,Assessment,0,Fukui,5/23/2023 16:59,5/26/2023 18:46,05/23/2023 17:42:22.499,Eastern Strait and Admiralty Inlet,DFW,-122.8893334,47.98997952
29651,4b5c7c1f-2bfa-4805-b4e4-d7080d957b81,1176,0,0,0,Salmon Creek,Assessment,0,Minnow,10/23/2023 17:22,10/25/2023 17:27,10/23/2023 17:23:39.941,Eastern Strait and Admiralty Inlet,DFW,-122.8886482,47.98966477
30696,1772d8f0-e490-4293-8bb9-f770c330c664,1911,0,0,0,Salmon Creek,Assessment,0,Fukui,5/7/2024 18:58,5/9/2024 16:46,05/07/2024 18:58:14.295,,WDFW,-122.8883901,47.98951911
19913,015cdb3e-beb2-44ae-8ca7-049972bcb428,755,0,0,0,Waikiki Lagoon,Assessment ,,Minnow,7/11/2022 6:37,7/12/2022 7:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.061657,46.279143
20368,2824b8f6-4d4b-4efb-b1bf-b48708c82718,1900,0,0,0,Waikiki Lagoon,Assessment,,Fukui,8/29/2022 9:01,8/30/2022 12:20,02/28/2023 05:30:15.240,Columbia River,DFW,-124.062482,46.279035
29565,883b1997-44fa-4588-b8e3-0a5c116515d9,1665,0,0,0,Waikiki Lagoon,Assessment,0,Fukui,10/19/2023 17:42,10/20/2023 17:08,10/19/2023 18:11:04.567,Columbia River,DFW,-124.0618002,46.27932488
16667,aff9f2ea-86aa-4a0c-8c96-5f5e48f80c15,1393-G,0,0,0,Ilwaco Marsh,Early Detection,,Fukui,6/10/2021 9:00,6/11/2021 8:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.049115,46.297213
16630,0a4470e9-95bc-48a6-aa99-c7adb79b0e0b,154-Y,0,0,0,Ilwaco Marsh,Early Detection,,Fukui,6/10/2021 8:05,6/11/2021 8:00,02/28/2023 05:30:15.240,Columbia River,DFW,-124.043676,46.301731
28028,26507762-f7f1-4030-8d63-72a60b49723a,599,0,0,0,Clearwater Creek,Assessment,0,Minnow,8/29/2023 16:25,9/1/2023 15:53,08/29/2023 18:32:26.938,Willapa Bay,DFW,-123.9068921,46.44932123
21044,ffabe7e6-33dc-428a-ac0f-b5f20179da2d,792,0,0,0,Port of Peninsula,Assessment,,Minnow,11/15/2022 11:50,11/17/2022 14:00,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.0312788,46.49757743
20946,b401dfce-d6b5-4897-9578-fe07d7465329,1573,8,10,18,Nahcotta,Assessment,,Shrimp,10/11/2022 10:54,10/13/2022 8:12,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031459,46.496132
20958,9a3250d2-9725-46e5-bb8b-a46b468eb58c,795,0,1,1,Nahcotta,Assessment,,Minnow,10/12/2022 8:16,10/14/2022 8:12,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.031759,46.496008
20995,8092c031-41e7-480b-93d8-db20d2fb42fd,1666,1,0,1,Nahcotta,Assessment,,Fukui,10/12/2022 8:16,10/14/2022 8:12,02/28/2023 05:30:15.240,Willapa Bay,DFW,-124.03198,46.49531
30241,2f5df42b-8496-4690-a0e7-a4ca291e1b66,0579,0,0,0,Clallam River,Early Detection,0,Minnow,4/22/2024 15:07,4/24/2024 16:55,04/22/2024 15:07:48.295,,WDFW,-124.2617991,48.25498874
32356,cfce8224-0018-4f87-a0a1-ca4d7665fcb4,1971,0,0,0,Pysht ,Early Detection,0,Minnow,6/24/2024 17:42,6/25/2024 16:49,06/24/2024 17:42:03.295,,WDFW,-124.111066,48.20841249
12339,e9e28bbf-92a9-4661-8ef4-919abc1d341b,1350-G,0,0,0,Colony Creek,Assessment,,Minnow,9/1/2020 13:45,9/3/2020 8:10,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.422938,48.598919
28669,673a614c-9ad8-444b-8671-10177ec12ea1,1380,0,0,0,McKinley Lagoon,Rapid Response,0,Minnow,9/12/2023 16:40,9/13/2023 16:28,09/12/2023 16:40:55.640,Eastern Strait and Admiralty Inlet,DFW,-123.4697872,48.13303106
28675,014ff233-5df5-4b20-b671-7ee53132e39a,1331,0,0,0,McKinley Lagoon,Rapid Response,0,Minnow,9/12/2023 16:45,9/13/2023 16:35,09/12/2023 16:45:46.737,Eastern Strait and Admiralty Inlet,DFW,-123.4688287,48.13316391
33495,88dc2c74-2484-46a3-ac2c-d43afae8ae2d,1092,0,0,0,Dewatto,Early Detection,0,Minnow,7/22/2024 18:03,7/25/2024 18:15,07/22/2024 18:03:53.295,,WDFW,-123.0526085,47.45199266
19770,1f656a70-f2da-4d42-8214-16e2e4f3542c,1518,0,0,0,Ocean Shores Airport,Assessment,,Minnow,6/28/2022 7:20,6/30/2022 7:50,02/28/2023 05:30:15.240,Grays Harbor,DFW,-124.139579,47.000483
22924,43aa5fdf-3982-4b27-8c42-0e566eae7dbc,0706,0,0,0,Ocean Shores Airport,Assessment,0,Minnow,3/28/2023 19:41,3/30/2023 19:10,03/28/2023 19:41:51.012,Grays Harbor,DFW,-124.1377748,46.99985942
14019,ed84a27c-91a0-40a5-b195-199fdc6fe8db,1144-B,0,0,0,North,Control,,Fukui,9/14/2020 8:00,9/16/2020 9:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754293,48.988841
17855,ed94f0f5-91c6-4797-8882-d0c5e93308d2,1100-Y,0,0,0,Cain Creek,Removal,,Fukui,5/25/2021 13:15,5/26/2021 15:23,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755095,48.997379
24341,307f481f-d598-4b6a-a224-a5d9f2b9128e,1170,1,0,1,Ocean Shores Airport,Assessment,0,Minnow,5/23/2023 19:12,5/25/2023 20:10,05/23/2023 19:12:58.271,Grays Harbor,DFW,-124.1399965,47.00109498
24347,0df9e903-d5b4-4780-a902-696abfc1a688,1417,2,3,5,Ocean Shores Airport,Assessment,0,Fukui,5/23/2023 19:28,5/25/2023 20:22,05/23/2023 19:29:07.428,Grays Harbor,DFW,-124.1400409,47.00152405
17357,eb0529b8-2151-49ad-85dd-11c5edb6c8a1,1495-R,0,0,0,North,Removal,,Fukui,4/12/2021 10:19,4/16/2021 12:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.755304,48.988945
13527,e362433c-31bc-48e6-b4bd-8fe7dc646684,131-P,0,0,0,North,Control,,Minnow,8/3/2020 10:10,8/7/2020 12:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753868,48.989454
13776,7d3ef578-fef3-4dce-9abb-85bbb933e12a,131-P,0,0,0,North,Control,,Minnow,8/19/2020 10:05,8/20/2020 10:45,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754582,48.988951
14268,5efe6115-0941-48cb-9aec-1b4833c4b9d2,603-P,0,0,0,North,Control,,Fukui,10/12/2020 8:30,10/15/2020 8:41,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.753813,48.989519
13278,d43606c9-d55d-4c47-9667-016dc4a20f4b,1179-B,0,0,0,North,Control,,Minnow,7/14/2020 9:50,7/15/2020 10:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.752894,48.988338
13521,5a25c7bf-dbe1-4290-bf56-563d75fdd52f,22-P,1,0,1,North,Control,,Fukui,8/3/2020 10:10,8/7/2020 12:15,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.754084,48.988708
36590,2edcd6b8-455a-4ead-950e-66f68ac93591,2519,0,0,0,Schel Chelb Lagoon,Early Detection,0,Shrimp-C,9/25/2024 16:17,9/26/2024 15:58,09/25/2024 16:17:42.295,,,-122.5518228,47.60449017
18347,1a9d4dde-7720-4371-adcb-9ee96ae43695,684-P,0,0,0,Drayton Harbor Oyster C,Removal,,Minnow,6/29/2021 15:00,6/30/2021 15:55,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.757752,48.980678
22426,83cfec1f-c938-4568-96d1-59cf41ec2fd1,704,0,0,0,South,Assessment,,Minnow,8/22/2022 7:40,8/25/2022 7:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.57246,48.46682
22432,d0df2df3-935e-4134-b00d-152baeacc3df,2315,0,0,0,South,Assessment,,Fukui,8/22/2022 7:40,8/25/2022 7:00,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.57383,48.4686
22183,b65ba418-3c87-4e8f-a2a4-74ec24de6cdf,644,0,0,0,North,Assessment,,Fukui,8/22/2022 7:37,8/24/2022 7:46,02/28/2023 05:30:15.240,North Puget Sound,DFW,-122.576817,48.486366
37082,acc4e53d-7527-4220-a069-c0228ca91ad8,1198,0,0,0,Misery Point Lagoon,Monitoring,0,Shrimp,10/14/2024 18:01,10/16/2024 19:02,10/14/2024 18:01:27.295,,WDFW,-122.8285962,47.65286982
30590,f9276402-053e-445b-8450-dad2cd08c6f8,2281,0,0,0,Misery Point Lagoon,Monitoring,0,Fukui,5/6/2024 18:53,5/8/2024 19:50,05/06/2024 18:53:52.295,,WDFW,-122.8281635,47.65305312
37088,b4a2656b-6e8d-4114-bda1-dd3c9ba93222,1973,0,0,0,Misery Point Lagoon,Monitoring,0,Minnow,10/14/2024 17:58,10/16/2024 18:55,10/14/2024 17:58:15.295,,WDFW,-122.8279655,47.65326597
